order_id,customer_id,order_date,channel,payment_method,region,items_ordered,primary_category,gross_revenue,discount_pct,discount_amount,shipping_cost,product_cost,platform_fee,transaction_fee,returned,refund_amount,net_revenue,total_costs,profit
ORD-001563,C-0422,2025-08-13,Mobile App,Credit Card,Midwest,5,Clothing,319.6,0,0.0,44.6,126.2,0,9.57,No,0,319.6,180.37,139.23
ORD-001564,C-0619,2025-03-08,Website,Credit Card,Midwest,1,Home & Kitchen,47.07,0,0.0,28.02,14.01,0,1.67,No,0,47.07,43.7,3.37
ORD-001565,C-0582,2024-06-14,Website,Credit Card,Midwest,2,Books,134.28,20,26.86,17.72,43.02,0,3.42,No,0,107.42,64.16,43.26
ORD-001566,C-0222,2024-11-07,Website,PayPal,West Coast,2,Toys,179.56,0,0.0,19.2,85.56,0,5.51,No,0,179.56,110.27,69.29
ORD-001567,C-0685,2025-12-14,Website,Buy Now Pay Later,West Coast,1,Beauty,16.16,0,0.0,4.54,7.01,0,0.77,No,0,16.16,12.32,3.84
ORD-001568,C-0760,2025-06-21,Mobile App,Credit Card,Southeast,2,Electronics,159.54,5,7.98,15.96,50.07,0,4.7,No,0,151.56,70.73,80.83
ORD-001569,C-0770,2024-10-30,Mobile App,Credit Card,Southeast,1,Books,16.1,0,0.0,12.62,5.42,0,0.77,No,0,16.1,18.81,-2.71
ORD-001570,C-0447,2025-07-04,Marketplace,Credit Card,Southeast,2,Home & Kitchen,148.76,20,29.75,21.32,67.01,17.85,3.75,No,0,119.01,109.93,9.08
ORD-001571,C-0489,2025-04-30,Website,PayPal,Midwest,1,Toys,29.5,10,2.95,11.74,16.62,0,1.07,No,0,26.55,29.43,-2.88
ORD-001572,C-0770,2025-06-08,Mobile App,Credit Card,Midwest,4,Beauty,182.53,0,0.0,49.12,64.18,0,5.59,No,0,182.53,118.89,63.64
ORD-001573,C-0574,2024-12-11,Social Commerce,Buy Now Pay Later,West Coast,1,Clothing,61.71,5,3.09,21.06,22.08,4.69,2.0,No,0,58.62,49.83,8.79
ORD-001574,C-0153,2025-05-07,Marketplace,Credit Card,Midwest,4,Sports,297.86,25,74.46,53.82,120.51,33.51,6.78,No,0,223.4,214.62,8.78
ORD-001575,C-0689,2025-03-09,Website,Credit Card,Northeast,2,Sports,303.11,5,15.16,34.7,129.97,0,8.65,No,0,287.95,173.32,114.63
ORD-001576,C-0366,2025-08-12,Mobile App,PayPal,Southeast,2,Sports,96.94,0,0.0,20.28,48.4,0,3.11,No,0,96.94,71.79,25.15
ORD-001577,C-0702,2024-09-26,Mobile App,Gift Card,West Coast,3,Sports,82.14,0,0.0,16.42,31.89,0,2.68,Yes,82.14,0.0,50.99,-50.99
ORD-001578,C-0192,2025-05-07,Mobile App,Debit Card,Southeast,2,Sports,126.97,10,12.7,58.48,71.99,0,3.61,No,0,114.27,134.08,-19.81
ORD-001579,C-0785,2025-05-24,Website,Gift Card,West Coast,2,Beauty,120.69,10,12.07,37.14,58.03,0,3.45,No,0,108.62,98.62,10.0
ORD-001580,C-0742,2025-07-30,Website,Credit Card,Northeast,2,Sports,137.15,0,0.0,30.82,60.87,0,4.28,No,0,137.15,95.97,41.18
ORD-001581,C-0681,2024-12-25,Social Commerce,Debit Card,Southwest,2,Electronics,44.8,20,8.96,21.72,16.03,2.87,1.34,No,0,35.84,41.96,-6.12
ORD-001582,C-0672,2025-03-20,Marketplace,PayPal,Northeast,2,Beauty,100.38,0,0.0,14.52,38.15,15.06,3.21,No,0,100.38,70.94,29.44
ORD-001583,C-0763,2025-09-27,Mobile App,Credit Card,West Coast,1,Electronics,37.71,0,0.0,14.46,11.89,0,1.39,No,0,37.71,27.74,9.97
ORD-001584,C-0407,2025-03-09,Mobile App,PayPal,West Coast,3,Sports,92.13,0,0.0,47.18,55.39,0,2.97,No,0,92.13,105.54,-13.41
ORD-001585,C-0372,2024-09-11,Website,PayPal,Midwest,2,Books,91.04,10,9.1,29.3,36.84,0,2.68,No,0,81.94,68.82,13.12
ORD-001586,C-0544,2025-06-25,Marketplace,Credit Card,Southeast,4,Home & Kitchen,374.39,0,0.0,84.38,177.26,56.16,11.16,No,0,374.39,328.96,45.43
ORD-001587,C-0551,2024-11-21,Mobile App,Gift Card,Southeast,2,Food & Beverage,89.23,10,8.92,24.12,32.99,0,2.63,No,0,80.31,59.74,20.57
ORD-001588,C-0414,2025-08-31,Website,Credit Card,Southwest,2,Electronics,532.12,5,26.61,37.84,190.0,0,14.96,No,0,505.51,242.8,262.71
ORD-001589,C-0371,2024-09-08,Mobile App,Credit Card,Southwest,1,Electronics,37.71,0,0.0,14.46,11.89,0,1.39,No,0,37.71,27.74,9.97
ORD-001590,C-0382,2025-12-19,Website,PayPal,Southwest,3,Beauty,251.99,5,12.6,65.9,99.2,0,7.24,Yes,239.39,0.0,172.34,-172.34
ORD-001591,C-0425,2025-09-20,Website,Credit Card,Southeast,1,Toys,100.66,20,20.13,10.46,36.48,0,2.64,No,0,80.53,49.58,30.95
ORD-001592,C-0460,2025-05-31,Mobile App,PayPal,Southeast,4,Sports,181.44,10,18.14,59.94,71.54,0,5.04,No,0,163.3,136.52,26.78
ORD-001593,C-0121,2025-03-10,Website,Buy Now Pay Later,Northeast,2,Sports,27.45,10,2.75,21.48,14.14,0,1.02,No,0,24.7,36.64,-11.94
ORD-001594,C-0311,2025-01-12,Website,PayPal,Southeast,1,Sports,29.69,0,0.0,6.06,18.66,0,1.16,No,0,29.69,25.88,3.81
ORD-001595,C-0391,2024-04-11,Mobile App,Gift Card,Northeast,2,Clothing,37.98,0,0.0,40.66,18.17,0,1.4,No,0,37.98,60.23,-22.25
ORD-001596,C-0203,2025-03-27,Website,Credit Card,Northeast,2,Clothing,97.49,10,9.75,31.14,38.78,0,2.84,No,0,87.74,72.76,14.98
ORD-001597,C-0552,2025-01-22,Mobile App,Debit Card,Northeast,1,Beauty,11.11,0,0.0,10.94,7.31,0,0.62,No,0,11.11,18.87,-7.76
ORD-001598,C-0661,2025-01-19,Website,Debit Card,Midwest,1,Sports,242.06,5,12.1,9.56,75.52,0,6.97,No,0,229.96,92.05,137.91
ORD-001599,C-0693,2025-08-08,Website,PayPal,Southeast,1,Sports,91.38,10,9.14,23.16,56.42,0,2.68,No,0,82.24,82.26,-0.02
ORD-001600,C-0276,2025-10-16,Website,Credit Card,Southwest,2,Sports,71.24,10,7.12,23.4,40.12,0,2.16,No,0,64.12,65.68,-1.56
ORD-001601,C-0727,2024-07-28,Marketplace,Debit Card,Southwest,2,Toys,95.88,0,0.0,15.72,31.68,14.38,3.08,No,0,95.88,64.86,31.02
ORD-001602,C-0193,2025-05-22,Marketplace,PayPal,Southeast,3,Toys,194.07,15,29.11,63.66,108.96,24.74,5.08,No,0,164.96,202.44,-37.48
ORD-001603,C-0502,2025-02-14,Website,Debit Card,Southwest,1,Beauty,25.01,10,2.5,7.9,9.01,0,0.95,No,0,22.51,17.86,4.65
ORD-001604,C-0564,2025-08-14,Mobile App,Buy Now Pay Later,Southeast,4,Beauty,157.53,20,31.51,55.08,78.15,0,3.95,No,0,126.02,137.18,-11.16
ORD-001605,C-0135,2024-09-10,Website,Buy Now Pay Later,Midwest,1,Food & Beverage,11.52,10,1.15,7.58,3.71,0,0.6,No,0,10.37,11.89,-1.52
ORD-001606,C-0632,2025-02-23,Mobile App,Credit Card,Midwest,2,Food & Beverage,279.0,5,13.95,17.64,110.38,0,7.99,Yes,265.05,0.0,136.01,-136.01
ORD-001607,C-0637,2025-05-31,Marketplace,Credit Card,Southeast,2,Electronics,69.92,10,6.99,25.86,33.73,9.44,2.12,No,0,62.93,71.15,-8.22
ORD-001608,C-0795,2024-06-23,Marketplace,PayPal,Northeast,2,Food & Beverage,101.77,0,0.0,17.16,48.83,15.27,3.25,No,0,101.77,84.51,17.26
ORD-001609,C-0502,2025-09-18,Marketplace,Credit Card,Midwest,2,Clothing,132.49,0,0.0,19.96,42.04,19.87,4.14,No,0,132.49,86.01,46.48
ORD-001610,C-0214,2025-09-13,Marketplace,Credit Card,West Coast,3,Food & Beverage,83.81,15,12.57,29.3,31.57,10.69,2.37,No,0,71.24,73.93,-2.69
ORD-001611,C-0567,2025-08-13,Website,Debit Card,Northeast,1,Food & Beverage,408.12,15,61.22,18.9,119.04,0,10.36,No,0,346.9,148.3,198.6
ORD-001612,C-0488,2025-06-30,Website,Buy Now Pay Later,Southeast,2,Electronics,326.84,25,81.71,54.56,163.15,0,7.41,No,0,245.13,225.12,20.01
ORD-001613,C-0244,2025-06-15,Marketplace,PayPal,Southeast,3,Food & Beverage,232.84,10,23.28,35.42,70.55,31.43,6.38,No,0,209.56,143.78,65.78
ORD-001614,C-0243,2024-11-07,Marketplace,Credit Card,Midwest,2,Home & Kitchen,283.84,10,28.38,21.22,112.89,38.32,7.71,No,0,255.46,180.14,75.32
ORD-001615,C-0079,2025-02-26,Mobile App,Debit Card,Southeast,4,Home & Kitchen,239.58,20,47.92,48.68,140.91,0,5.86,No,0,191.66,195.45,-3.79
ORD-001616,C-0030,2025-04-11,Marketplace,Gift Card,West Coast,1,Clothing,93.89,10,9.39,6.14,32.81,12.67,2.75,Yes,84.5,0.0,54.37,-54.37
ORD-001617,C-0567,2025-04-12,Website,Gift Card,Midwest,2,Books,35.76,15,5.36,30.34,15.23,0,1.18,No,0,30.4,46.75,-16.35
ORD-001618,C-0661,2024-12-10,Website,Debit Card,Midwest,1,Clothing,40.98,5,2.05,31.86,14.07,0,1.43,No,0,38.93,47.36,-8.43
ORD-001619,C-0504,2024-03-09,Website,PayPal,Midwest,1,Toys,69.12,10,6.91,9.1,20.88,0,2.1,No,0,62.21,32.08,30.13
ORD-001620,C-0233,2025-09-06,Website,PayPal,Midwest,2,Food & Beverage,91.72,5,4.59,34.66,35.41,0,2.83,No,0,87.13,72.9,14.23
ORD-001621,C-0240,2025-01-05,Website,Buy Now Pay Later,Southwest,2,Books,189.88,5,9.49,37.2,79.36,0,5.53,No,0,180.39,122.09,58.3
ORD-001622,C-0690,2025-08-20,Marketplace,Credit Card,Midwest,1,Sports,35.19,0,0.0,5.02,11.71,5.28,1.32,No,0,35.19,23.33,11.86
ORD-001623,C-0156,2024-11-23,Website,Debit Card,West Coast,1,Sports,188.82,20,37.76,19.86,79.44,0,4.68,No,0,151.06,103.98,47.08
ORD-001624,C-0033,2024-12-14,Mobile App,Credit Card,West Coast,2,Home & Kitchen,43.65,20,8.73,19.48,18.01,0,1.31,No,0,34.92,38.8,-3.88
ORD-001625,C-0576,2024-08-30,Website,PayPal,Southeast,3,Food & Beverage,492.51,15,73.88,27.92,151.04,0,12.44,No,0,418.63,191.4,227.23
ORD-001626,C-0794,2025-02-16,Website,Credit Card,West Coast,2,Beauty,77.1,15,11.56,54.96,28.35,0,2.2,No,0,65.54,85.51,-19.97
ORD-001627,C-0430,2025-03-19,Marketplace,Credit Card,Southeast,2,Toys,212.8,5,10.64,38.18,83.62,30.32,6.16,No,0,202.16,158.28,43.88
ORD-001628,C-0172,2025-08-09,Website,Credit Card,Midwest,2,Home & Kitchen,194.23,20,38.85,45.2,83.61,0,4.81,No,0,155.38,133.62,21.76
ORD-001629,C-0333,2025-09-22,Website,Gift Card,Northeast,3,Electronics,612.37,0,0.0,48.4,216.56,0,18.06,No,0,612.37,283.02,329.35
ORD-001630,C-0791,2025-02-04,Marketplace,Credit Card,Northeast,2,Electronics,187.37,0,0.0,30.98,94.57,28.11,5.73,No,0,187.37,159.39,27.98
ORD-001631,C-0709,2024-11-27,Mobile App,Credit Card,Northeast,2,Sports,140.92,0,0.0,23.88,53.69,0,4.39,No,0,140.92,81.96,58.96
ORD-001632,C-0296,2024-05-04,Mobile App,Buy Now Pay Later,West Coast,1,Sports,29.69,10,2.97,6.06,18.66,0,1.07,No,0,26.72,25.79,0.93
ORD-001633,C-0401,2025-06-29,Website,Buy Now Pay Later,West Coast,1,Home & Kitchen,85.29,15,12.79,11.22,48.36,0,2.4,No,0,72.5,61.98,10.52
ORD-001634,C-0021,2025-08-23,Mobile App,Credit Card,Southeast,2,Electronics,398.66,10,39.87,21.46,127.29,0,10.7,No,0,358.79,159.45,199.34
ORD-001635,C-0230,2025-06-28,Mobile App,Credit Card,Southwest,1,Food & Beverage,54.32,0,0.0,22.68,27.28,0,1.88,No,0,54.32,51.84,2.48
ORD-001636,C-0680,2025-08-31,Mobile App,PayPal,Midwest,2,Electronics,141.56,0,0.0,33.06,70.29,0,4.41,No,0,141.56,107.76,33.8
ORD-001637,C-0758,2024-12-13,Website,PayPal,Northeast,1,Sports,49.35,5,2.47,8.38,26.77,0,1.66,No,0,46.88,36.81,10.07
ORD-001638,C-0370,2025-10-26,Social Commerce,PayPal,Southeast,2,Clothing,47.26,0,0.0,18.9,21.19,3.78,1.67,No,0,47.26,45.54,1.72
ORD-001639,C-0658,2025-03-14,Website,Credit Card,Midwest,3,Clothing,280.96,20,56.19,59.1,97.29,0,6.82,No,0,224.77,163.21,61.56
ORD-001640,C-0800,2025-06-11,Website,Credit Card,West Coast,3,Toys,167.61,10,16.76,44.32,70.38,0,4.67,No,0,150.85,119.37,31.48
ORD-001641,C-0654,2025-02-07,Mobile App,Gift Card,Midwest,1,Toys,45.27,25,11.32,12.78,23.99,0,1.28,No,0,33.95,38.05,-4.1
ORD-001642,C-0063,2025-01-12,Social Commerce,Credit Card,Northeast,1,Beauty,20.45,10,2.04,10.22,7.45,1.47,0.83,No,0,18.41,19.97,-1.56
ORD-001643,C-0667,2024-12-19,Mobile App,PayPal,Northeast,1,Books,46.4,5,2.32,15.96,13.54,0,1.58,No,0,44.08,31.08,13.0
ORD-001644,C-0689,2025-09-12,Mobile App,Buy Now Pay Later,Northeast,3,Sports,208.14,25,52.03,39.34,91.41,0,4.83,No,0,156.11,135.58,20.53
ORD-001645,C-0297,2025-10-01,Mobile App,Credit Card,Southeast,1,Food & Beverage,334.32,20,66.86,27.06,109.02,0,8.06,No,0,267.46,144.14,123.32
ORD-001646,C-0017,2025-08-19,Marketplace,PayPal,Southeast,2,Food & Beverage,110.64,10,11.06,11.56,48.54,14.94,3.19,No,0,99.58,78.23,21.35
ORD-001647,C-0690,2025-09-15,Website,Debit Card,Midwest,1,Beauty,117.33,5,5.87,29.46,47.7,0,3.53,No,0,111.46,80.69,30.77
ORD-001648,C-0124,2025-03-04,Marketplace,Credit Card,Southwest,1,Books,57.93,0,0.0,17.7,18.69,8.69,1.98,No,0,57.93,47.06,10.87
ORD-001649,C-0631,2025-07-31,Mobile App,Credit Card,Midwest,2,Toys,95.67,10,9.57,22.6,51.75,0,2.8,No,0,86.1,77.15,8.95
ORD-001650,C-0558,2025-04-18,Marketplace,Credit Card,Southeast,1,Clothing,20.57,0,0.0,7.02,7.36,3.09,0.9,No,0,20.57,18.37,2.2
ORD-001651,C-0792,2025-03-15,Marketplace,Credit Card,Southeast,3,Toys,155.52,0,0.0,35.54,61.52,23.33,4.81,No,0,155.52,125.2,30.32
ORD-001652,C-0714,2025-09-21,Website,Buy Now Pay Later,Southeast,1,Beauty,58.23,5,2.91,13.42,22.42,0,1.9,No,0,55.32,37.74,17.58
ORD-001653,C-0619,2025-06-10,Mobile App,Debit Card,Southeast,3,Books,75.38,0,0.0,41.3,34.8,0,2.49,No,0,75.38,78.59,-3.21
ORD-001654,C-0731,2024-08-12,Mobile App,Credit Card,Midwest,1,Electronics,215.16,5,10.76,10.46,62.72,0,6.23,No,0,204.4,79.41,124.99
ORD-001655,C-0437,2025-10-08,Mobile App,Debit Card,West Coast,1,Food & Beverage,9.48,15,1.42,13.1,3.49,0,0.53,No,0,8.06,17.12,-9.06
ORD-001656,C-0633,2024-09-22,Website,Debit Card,Southwest,5,Electronics,329.22,20,65.84,58.9,124.94,0,7.94,No,0,263.38,191.78,71.6
ORD-001657,C-0114,2024-06-09,Website,Buy Now Pay Later,Midwest,2,Electronics,84.93,10,8.49,20.36,32.79,0,2.52,No,0,76.44,55.67,20.77
ORD-001658,C-0118,2025-01-16,Website,Gift Card,Northeast,2,Sports,252.06,20,50.41,15.7,78.87,0,6.15,No,0,201.65,100.72,100.93
ORD-001659,C-0573,2025-05-31,Marketplace,Buy Now Pay Later,West Coast,2,Sports,295.8,0,0.0,16.82,94.45,44.37,8.88,No,0,295.8,164.52,131.28
ORD-001660,C-0370,2024-12-07,Website,Debit Card,Southwest,1,Food & Beverage,85.06,10,8.51,11.82,36.72,0,2.52,No,0,76.55,51.06,25.49
ORD-001661,C-0184,2025-08-17,Mobile App,PayPal,West Coast,2,Electronics,194.84,0,0.0,13.96,63.39,0,5.95,No,0,194.84,83.3,111.54
ORD-001662,C-0675,2024-05-09,Marketplace,Credit Card,Southwest,3,Toys,101.81,25,25.45,40.4,51.51,11.45,2.51,No,0,76.36,105.87,-29.51
ORD-001663,C-0733,2025-08-23,Website,Credit Card,Southeast,1,Clothing,86.75,5,4.34,12.94,26.86,0,2.69,Yes,82.41,0.0,42.49,-42.49
ORD-001664,C-0519,2025-01-16,Marketplace,Credit Card,West Coast,5,Electronics,460.11,0,0.0,73.92,158.44,69.02,13.64,No,0,460.11,315.02,145.09
ORD-001665,C-0257,2024-09-18,Mobile App,Credit Card,Southwest,1,Toys,63.63,15,9.54,8.38,31.76,0,1.87,No,0,54.09,42.01,12.08
ORD-001666,C-0462,2025-08-03,Mobile App,PayPal,Northeast,1,Sports,27.71,10,2.77,12.94,11.44,0,1.02,No,0,24.94,25.4,-0.46
ORD-001667,C-0306,2024-05-10,Website,Debit Card,Midwest,2,Clothing,218.96,15,32.84,42.96,97.82,0,5.7,No,0,186.12,146.48,39.64
ORD-001668,C-0189,2025-03-15,Website,Buy Now Pay Later,Southwest,5,Electronics,337.11,10,33.71,61.72,152.64,0,9.1,No,0,303.4,223.46,79.94
ORD-001669,C-0702,2024-03-07,Marketplace,PayPal,Southwest,1,Sports,19.26,5,0.96,5.26,7.33,2.75,0.83,No,0,18.3,16.17,2.13
ORD-001670,C-0112,2024-10-22,Website,Credit Card,Northeast,2,Books,53.2,15,7.98,12.92,19.73,0,1.61,No,0,45.22,34.26,10.96
ORD-001671,C-0136,2025-02-15,Marketplace,Credit Card,Southeast,2,Toys,260.83,0,0.0,44.24,120.01,39.12,7.86,No,0,260.83,211.23,49.6
ORD-001672,C-0703,2024-09-02,Marketplace,PayPal,Midwest,1,Sports,19.26,15,2.89,5.26,7.33,2.46,0.77,No,0,16.37,15.82,0.55
ORD-001673,C-0223,2025-07-29,Marketplace,Credit Card,Northeast,2,Sports,74.41,10,7.44,15.48,49.75,10.05,2.24,No,0,66.97,77.52,-10.55
ORD-001674,C-0234,2024-10-06,Mobile App,PayPal,Midwest,2,Electronics,95.12,5,4.76,36.34,51.28,0,2.92,No,0,90.36,90.54,-0.18
ORD-001675,C-0245,2025-09-27,Website,Buy Now Pay Later,Midwest,1,Toys,72.56,10,7.26,8.7,35.81,0,2.19,No,0,65.3,46.7,18.6
ORD-001676,C-0397,2025-06-18,Website,Debit Card,Northeast,1,Home & Kitchen,57.08,15,8.56,11.26,26.65,0,1.71,No,0,48.52,39.62,8.9
ORD-001677,C-0560,2025-02-15,Mobile App,Credit Card,Northeast,2,Food & Beverage,121.56,10,12.16,33.22,64.82,0,3.47,No,0,109.4,101.51,7.89
ORD-001678,C-0282,2025-02-03,Marketplace,PayPal,Northeast,4,Clothing,137.29,0,0.0,77.78,56.8,20.59,4.28,No,0,137.29,159.45,-22.16
ORD-001679,C-0005,2025-05-12,Mobile App,Gift Card,West Coast,1,Food & Beverage,129.8,5,6.49,3.82,38.64,0,3.88,No,0,123.31,46.34,76.97
ORD-001680,C-0592,2025-07-16,Mobile App,Gift Card,Southwest,2,Sports,66.29,0,0.0,16.68,33.3,0,2.22,No,0,66.29,52.2,14.09
ORD-001681,C-0404,2025-04-30,Marketplace,Credit Card,Northeast,3,Books,217.33,0,0.0,31.22,70.03,32.6,6.6,No,0,217.33,140.45,76.88
ORD-001682,C-0786,2025-12-27,Mobile App,PayPal,Midwest,1,Clothing,13.66,0,0.0,10.62,4.69,0,0.7,No,0,13.66,16.01,-2.35
ORD-001683,C-0373,2025-10-18,Website,PayPal,Midwest,3,Clothing,154.01,0,0.0,27.94,80.78,0,4.77,No,0,154.01,113.49,40.52
ORD-001684,C-0677,2025-12-16,Mobile App,Credit Card,West Coast,1,Home & Kitchen,215.49,0,0.0,30.42,142.68,0,6.55,No,0,215.49,179.65,35.84
ORD-001685,C-0307,2025-07-28,Mobile App,Debit Card,Northeast,1,Electronics,29.99,5,1.5,9.26,13.51,0,1.13,No,0,28.49,23.9,4.59
ORD-001686,C-0460,2025-03-25,Website,PayPal,West Coast,2,Toys,136.58,5,6.83,10.04,56.55,0,4.06,No,0,129.75,70.65,59.1
ORD-001687,C-0696,2024-09-29,Website,Credit Card,Northeast,1,Food & Beverage,85.06,5,4.25,11.82,36.72,0,2.64,No,0,80.81,51.18,29.63
ORD-001688,C-0076,2025-08-05,Mobile App,Credit Card,Northeast,3,Electronics,572.61,5,28.63,24.16,196.39,0,16.08,No,0,543.98,236.63,307.35
ORD-001689,C-0542,2025-11-11,Mobile App,Credit Card,West Coast,2,Books,27.3,5,1.36,23.24,17.82,0,1.05,No,0,25.94,42.11,-16.17
ORD-001690,C-0170,2025-07-31,Mobile App,PayPal,Northeast,3,Food & Beverage,458.95,20,91.79,46.8,159.37,0,10.95,No,0,367.16,217.12,150.04
ORD-001691,C-0732,2024-09-06,Marketplace,Gift Card,Northeast,2,Food & Beverage,112.12,20,22.42,36.4,61.48,13.46,2.9,No,0,89.7,114.24,-24.54
ORD-001692,C-0108,2025-07-04,Marketplace,Credit Card,West Coast,3,Books,112.79,20,22.56,52.94,38.17,13.53,2.92,No,0,90.23,107.56,-17.33
ORD-001693,C-0107,2025-09-10,Mobile App,PayPal,Southeast,1,Electronics,182.6,0,0.0,8.78,60.94,0,5.6,No,0,182.6,75.32,107.28
ORD-001694,C-0774,2024-12-30,Marketplace,Credit Card,West Coast,2,Home & Kitchen,275.56,0,0.0,32.9,80.02,41.33,8.29,No,0,275.56,162.54,113.02
ORD-001695,C-0441,2025-01-15,Marketplace,PayPal,Midwest,2,Beauty,94.12,0,0.0,19.0,40.15,14.12,3.03,No,0,94.12,76.3,17.82
ORD-001696,C-0033,2025-09-01,Social Commerce,PayPal,West Coast,2,Beauty,97.7,15,14.65,12.84,33.16,6.64,2.71,No,0,83.05,55.35,27.7
ORD-001697,C-0049,2025-07-08,Social Commerce,Gift Card,Northeast,1,Food & Beverage,129.8,5,6.49,3.82,38.64,9.86,3.88,Yes,123.31,0.0,56.2,-56.2
ORD-001698,C-0449,2025-06-16,Marketplace,PayPal,Southwest,1,Beauty,11.82,15,1.77,11.9,5.81,1.51,0.59,No,0,10.05,19.81,-9.76
ORD-001699,C-0383,2024-04-16,Website,Buy Now Pay Later,Southeast,2,Food & Beverage,178.36,0,0.0,36.4,76.68,0,5.47,No,0,178.36,118.55,59.81
ORD-001700,C-0474,2024-12-13,Marketplace,PayPal,Midwest,3,Food & Beverage,452.96,0,0.0,34.96,145.17,67.94,13.44,No,0,452.96,261.51,191.45
ORD-001701,C-0569,2024-08-23,Marketplace,PayPal,Midwest,4,Home & Kitchen,472.27,10,47.23,70.9,205.09,63.76,12.63,Yes,425.04,-0.0,352.38,-352.38
ORD-001702,C-0168,2025-06-06,Mobile App,Credit Card,West Coast,1,Clothing,49.76,10,4.98,14.04,27.54,0,1.6,No,0,44.78,43.18,1.6
ORD-001703,C-0594,2025-07-13,Mobile App,Credit Card,Southeast,2,Sports,173.57,0,0.0,28.5,69.23,0,5.33,No,0,173.57,103.06,70.51
ORD-001704,C-0426,2025-07-15,Website,Credit Card,Midwest,1,Beauty,23.64,10,2.36,23.8,11.62,0,0.92,No,0,21.28,36.34,-15.06
ORD-001705,C-0513,2025-06-12,Website,Debit Card,Northeast,1,Electronics,68.98,10,6.9,14.54,25.39,0,2.1,No,0,62.08,42.03,20.05
ORD-001706,C-0749,2025-05-23,Mobile App,Credit Card,Midwest,1,Beauty,36.6,10,3.66,10.62,14.64,0,1.26,No,0,32.94,26.52,6.42
ORD-001707,C-0044,2025-06-20,Marketplace,Credit Card,Southwest,3,Clothing,165.32,10,16.53,42.06,101.71,22.32,4.61,No,0,148.79,170.7,-21.91
ORD-001708,C-0049,2025-08-08,Website,PayPal,Midwest,1,Books,19.31,10,1.93,5.9,6.23,0,0.8,Yes,17.38,0.0,12.93,-12.93
ORD-001709,C-0445,2025-05-08,Marketplace,Credit Card,Southwest,5,Clothing,235.23,10,23.52,81.94,117.98,31.76,6.44,No,0,211.71,238.12,-26.41
ORD-001710,C-0792,2025-06-29,Marketplace,PayPal,Midwest,2,Electronics,139.17,0,0.0,23.72,78.23,20.88,4.34,No,0,139.17,127.17,12.0
ORD-001711,C-0382,2024-12-26,Mobile App,Debit Card,Midwest,1,Books,26.5,0,0.0,5.5,8.06,0,1.07,No,0,26.5,14.63,11.87
ORD-001712,C-0338,2025-04-07,Mobile App,Gift Card,Southeast,2,Sports,281.41,5,14.07,44.06,139.2,0,8.05,No,0,267.34,191.31,76.03
ORD-001713,C-0500,2025-09-09,Mobile App,PayPal,West Coast,2,Clothing,165.34,25,41.34,35.22,73.65,0,3.9,No,0,124.0,112.77,11.23
ORD-001714,C-0052,2025-08-22,Website,Credit Card,West Coast,1,Toys,113.43,0,0.0,17.22,34.65,0,3.59,No,0,113.43,55.46,57.97
ORD-001715,C-0728,2024-08-15,Website,Credit Card,Southeast,1,Beauty,94.64,0,0.0,18.2,41.88,0,3.04,No,0,94.64,63.12,31.52
ORD-001716,C-0213,2025-09-23,Marketplace,Debit Card,Southeast,1,Electronics,20.67,15,3.1,4.3,5.96,2.64,0.81,No,0,17.57,13.71,3.86
ORD-001717,C-0788,2024-08-17,Website,Credit Card,West Coast,1,Clothing,6.07,10,0.61,12.94,4.14,0,0.46,No,0,5.46,17.54,-12.08
ORD-001718,C-0558,2025-06-17,Marketplace,Credit Card,Northeast,3,Electronics,294.41,15,44.16,33.76,98.59,37.54,7.56,No,0,250.25,177.45,72.8
ORD-001719,C-0030,2025-02-27,Marketplace,PayPal,Midwest,1,Clothing,20.57,10,2.06,7.02,7.36,2.78,0.84,No,0,18.51,18.0,0.51
ORD-001720,C-0653,2025-03-12,Website,PayPal,Southeast,1,Electronics,370.06,10,37.01,10.84,133.38,0,9.96,No,0,333.05,154.18,178.87
ORD-001721,C-0483,2025-04-18,Mobile App,Gift Card,Midwest,1,Toys,90.83,15,13.62,15.42,26.68,0,2.54,No,0,77.21,44.64,32.57
ORD-001722,C-0780,2025-02-25,Mobile App,Credit Card,Southeast,1,Electronics,137.96,5,6.9,29.08,50.78,0,4.1,No,0,131.06,83.96,47.1
ORD-001723,C-0573,2024-07-18,Website,Credit Card,Southwest,3,Clothing,174.26,0,0.0,74.84,100.13,0,5.35,No,0,174.26,180.32,-6.06
ORD-001724,C-0322,2025-09-04,Website,Buy Now Pay Later,Southeast,3,Home & Kitchen,203.79,0,0.0,34.26,71.13,0,6.21,No,0,203.79,111.6,92.19
ORD-001725,C-0241,2025-03-23,Marketplace,Credit Card,Southeast,3,Food & Beverage,229.15,0,0.0,46.62,98.65,34.37,6.95,No,0,229.15,186.59,42.56
ORD-001726,C-0058,2025-05-03,Mobile App,Debit Card,Southeast,1,Electronics,547.8,20,109.56,26.34,182.82,0,13.01,No,0,438.24,222.17,216.07
ORD-001727,C-0140,2025-07-09,Website,PayPal,Southwest,1,Electronics,29.99,0,0.0,9.26,13.51,0,1.17,No,0,29.99,23.94,6.05
ORD-001728,C-0596,2025-02-28,Mobile App,Credit Card,Southwest,1,Clothing,56.0,15,8.4,12.86,19.82,0,1.68,No,0,47.6,34.36,13.24
